author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Category,location,bbox,normalized_tweet
171646977,2022-05-04 20:00:14+00:00,06c62a9423720711,1.52E+18,en,4,0,0,0,Twitter for iPhone,"i'm sorry, but that bruise looks like it was from the flu jab #DeppVsHeard",no,"Tiverton, England","[-3.5087566, 50.8717615, -3.4371556, 50.9171363]","['sorry', 'bruise', 'look', 'like', 'flu', 'jab', 'deppvsheard']"
2917070248,2022-05-04 19:59:16+00:00,75ca7c28fdbeca9a,1.52E+18,en,1,0,1,0,Twitter for Android,  Virus is sometimes code for we don't know...,no,"Llantrisant, Wales","[-3.4072603, 51.5181498, -3.358563, 51.5455914]","['cat', 'virus', 'sometimes', 'code', 'know']"
1.16E+18,2022-05-04 19:51:09+00:00,695b360b8171c433,1.52E+18,en,0,0,0,0,Twitter for iPhone, You are the fucking biggest Disease and virus in Pakistan 🖐🏽🖐🏽🖐🏽🖐🏽,no,"Stratford, London","[-0.0194808, 51.525469, 0.0694732, 51.564174]","['fucking', 'biggest', 'disease', 'virus', 'pakistan']"
1.39E+18,2022-05-04 19:46:14+00:00,72589cb0199b3395,1.52E+18,en,0,0,0,0,Twitter for Android,The Gates of Hell: Virus-crazy Bill plans to lock down the world   via ,no,"Stratton, England","[-1.9878884, 51.7260297, -1.9710644, 51.7372135]","['hell', 'virus', 'crazy', 'bill', 'plan', 'lock', 'world', 'http', 'co', 'e', 'e', 'owe', 'vu', 'via', 'theconwom']"
212001265,2022-05-04 19:44:46+00:00,7c0907ba2bb7d55d,1.52E+18,en,1,0,0,0,Twitter for iPhone,      Congratulations Steve 🎉,no,"Westwood, England","[-2.284009, 51.329644, -2.271143, 51.337549]","['northbristolnhs', 'ip', 'infection', 'syheartlandsccg', 'katefrench', 'congratulation', 'steve']"
3305441481,2022-05-04 19:40:37+00:00,06168d1feda43857,1.52E+18,en,0,1,0,0,Twitter for Android,"I asked his mumma.
And she he was fine. 
But one morning he awoke. 
AND couldn't move 
An infection. 
They said. 
The medics 
That Came. 
#rtitbot ",yes,"South East, England","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]","['mumma', 'fine', 'one', 'morning', 'awoke', 'move', 'infection', 'said', 'medic', 'came', 'rtitbot', 'http', 'co', 'zm', 'actegjv']"
9.95E+17,2022-05-04 19:25:31+00:00,50f2d0272381533f,1.52E+18,en,0,0,0,0,Twitter for Android,  Elon Musk is a virus impregnated into the Matrix...,no,"East Midlands, England","[-2.03410488116464, 51.9772264213839, 0.357994000542651, 53.6163564980205]","['elon', 'musk', 'virus', 'impregnated', 'matrix']"
64699825,2022-05-04 19:11:55+00:00,3d251d43bb82e514,1.52E+18,en,0,0,0,0,Twitter for Android,"I can't have a sexual health postal kit as I've had two in the past 6 months, and this can't be manually over ridden. 

I can't have an appointment for a screening as I have no symptoms. 

So until July I could have, and transmit, an asymptomatic infection.",no,"Walsall, England","[-2.068054, 52.551586, -1.930464, 52.640933]","['sexual', 'health', 'postal', 'kit', 'two', 'past', 'month', 'manually', 'ridden', 'appointment', 'screening', 'symptom', 'july', 'could', 'transmit', 'asymptomatic', 'infection']"
179224654,2022-05-04 18:39:36+00:00,621eccadb1c0dc73,1.52E+18,en,0,0,2,0,Twitter for Android," Though the interrelationship between efficacy, effectiveness and prevalence does make her question less easily dismissed than might be assumed: and effectiveness is measured against infection, not seriousness of disease?",no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['though', 'interrelationship', 'efficacy', 'effectiveness', 'prevalence', 'make', 'question', 'le', 'easily', 'dismissed', 'might', 'assumed', 'effectiveness', 'measured', 'infection', 'seriousness', 'disease']"
1.29E+18,2022-05-04 18:32:44+00:00,18a29a7785e79ccb,1.52E+18,en,1,0,1,0,Twitter for Android,Update: salmonella hasn't killed me.... Yet,yes,"Hadley, England","[-2.5114812, 52.6876148, -2.462159, 52.7200635]","['killed', 'yet']"
358908128,2022-05-04 18:21:38+00:00,42d0cf7d49d27c95,1.52E+18,en,0,0,0,0,Twitter for iPhone," People get vaccinated every year for flu &amp; get it, maybe a mild version, so I think people probably have other priorities like the cost of living etc than wondering about nothing!!",no,"Hillingdon, London","[-0.5086841, 51.4551164, -0.3760375, 51.619006]","['get', 'vaccinated', 'every', 'year', 'flu', 'amp', 'get', 'maybe', 'mild', 'version', 'think', 'people', 'probably', 'priority', 'like', 'cost', 'living', 'etc', 'wondering', 'nothing']"
22399187,2022-05-04 18:19:30+00:00,733af4734cdc6d4a,1.52E+18,en,28,0,8,0,Twitter for iPhone,"UPDATE
Sorry my content has slowed down this week. I am super sick I caught some viral thing and I have a lung infection with possible secondary infection so I’m on medication but taking some time off this week from posting too much. Videos on IG, FB and YT as normal. 🤒🤧✌🏼 ",yes,"Holyhead, Wales","[-4.664253, 53.297177, -4.614824, 53.318999]","['content', 'slowed', 'week', 'super', 'sick', 'caught', 'viral', 'thing', 'lung', 'infection', 'possible', 'secondary', 'infection', 'medication', 'taking', 'time', 'week', 'posting', 'much', 'video', 'ig', 'fb', 'yt', 'normal', 'http', 'co', 'mrcd', 'wp', 'x']"
311042394,2022-05-04 18:08:05+00:00,189817caf6977373,1.52E+18,en,0,0,0,0,Twitter for iPhone,  It’s guaranteed to go viral! #famous #TikTok #Trending,no,"Taunton, England","[-3.148037, 50.98599, -3.0601283, 51.040527]","['hotelier', 'guaranteed', 'go', 'viral', 'famous', 'tiktok', 'trending']"
9.13E+17,2022-05-04 18:03:35+00:00,4393349f368f67a1,1.52E+18,en,1,0,0,0,Twitter for iPhone,      Congratulations 🥳,no,"Lambeth, London","[-0.15191, 51.410792, -0.078902, 51.509887]","['northbristolnhs', 'ip', 'infection', 'syheartlandsccg', 'katefrench', 'congratulation']"
175877739,2022-05-04 17:55:53+00:00,07d9ec8d33484000,1.52E+18,en,609,13,91,24,Twitter for iPhone,"Truly humbled to have received my MBE from the Princess Royal today. Honoured to have worked alongside many incredible colleagues     

I even managed to meet the incredible  - Olympic gold medalist ",no,Buckingham Palace,"[-0.14312267303466797, 51.5009557396122, -0.14312267303466797, 51.5009557396122]","['received', 'mbe', 'princess', 'royal', 'today', 'honoured', 'worked', 'alongside', 'many', 'incredible', 'colleague', 'gloshospitals', 'northbristolnhs', 'ip', 'infection', 'syheartlandsccg', 'even', 'managed', 'meet', 'incredible', 'katefrench', 'olympic', 'gold', 'medalist', 'http', 'co', 'vxlexqf', 'w']"
966791546,2022-05-04 17:50:03+00:00,503dc0ccf7bdb60b,1.52E+18,en,3,0,1,0,Twitter for iPhone," You could draw a line with a biro around the outer red area, then you can see if it spreads over time say 1 hour or so. If so draw another line around etc.Nurse will  be able to see then if signs of possible infection or reaction to the cream. Xx",no,"Leatherhead, South East",,"['could', 'draw', 'line', 'biro', 'around', 'outer', 'red', 'area', 'see', 'spread', 'time', 'say', 'hour', 'draw', 'another', 'line', 'around', 'etc', 'nurse', 'able', 'see', 'sign', 'possible', 'infection', 'reaction', 'cream', 'xx']"
62595328,2022-05-04 17:45:10+00:00,21a9d859b598883a,1.52E+18,en,29,1,14,0,Twitter for Android,I've been in bed all day with this flu. I doubt I'll be able to do my bit tomorrow now ☹️,yes,"Southall, London","[-0.419679, 51.491499, -0.302681, 51.559366]","['bed', 'day', 'flu', 'doubt', 'able', 'bit', 'tomorrow']"
1.46E+18,2022-05-04 17:22:17+00:00,7f15dd80ac78ef40,1.52E+18,en,1,0,0,0,Twitter for iPhone,  That was a good morning wasn’t it 😃   🤣 Daa Daa Daa da da da Daa da Daa #mycrewlife anything to help a viral post 🤣,no,"Bristol, England","[-2.659936, 51.399367, -2.510844, 51.516387]","['good', 'morning', 'moodycolin', 'ukballoonpilot', 'daa', 'daa', 'daa', 'da', 'da', 'da', 'daa', 'da', 'daa', 'mycrewlife', 'anything', 'help', 'viral', 'post']"
50805915,2022-05-04 16:55:00+00:00,69027b204b9c5c9b,1.52E+18,en,2,0,0,0,Twitter for iPhone,These blue tick idiots are far more dangerous to the human race than any deadly virus! ,no,"Newcastle-under-Lyme, England","[-2.291933, 52.9769448, -2.20254, 53.059366]","['tick', 'idiot', 'far', 'dangerous', 'human', 'race', 'deadly', 'virus', 'http', 'co', 'hbfnhha']"
229795142,2022-05-04 16:21:04+00:00,07e9c7d1954fff64,1.52E+18,en,1,0,0,0,Twitter for Android, I'd say somewhere between a bad cold and flu at the moment. So not worrying but not pleasant!,yes,"Sheffield, England","[-1.573648, 53.309898, -1.325576, 53.4564311]","['say', 'somewhere', 'bad', 'cold', 'flu', 'moment', 'worrying', 'pleasant']"
4440187113,2022-05-04 16:12:55+00:00,791e00bcadc4615f,1.52E+18,en,2,0,1,0,Twitter for Android,"  I have had the norovirus and it set a new reference level for ""bad"". I do not want to get it ever again, thank you, no.

I saw news stories about whole cruise ships getting it and my deep sympathy but also what did you expect?

",yes,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['norovirus', 'set', 'new', 'reference', 'level', 'bad', 'want', 'get', 'ever', 'thank', 'saw', 'news', 'story', 'whole', 'cruise', 'ship', 'getting', 'deep', 'sympathy', 'also', 'expect', 'http', 'co', 'wedpmhivo', 'http', 'co', 'zozqqial', 'r']"
370040261,2022-05-04 15:55:21+00:00,695b360b8171c433,1.52E+18,en,1,0,0,0,Twitter for iPhone,"gotta love talksport, they are world class at creating headlines and going viral on slow news days like today lol. ",no,"Stratford, London","[-0.0194808, 51.525469, 0.0694732, 51.564174]","['love', 'talksport', 'world', 'class', 'creating', 'headline', 'going', 'viral', 'slow', 'news', 'day', 'like', 'today', 'lol', 'http', 'co', 'xrmyp', 'bopn']"
1.49E+18,2022-05-04 14:56:35+00:00,69027b204b9c5c9b,1.52E+18,en,1,0,1,0,Twitter for Android," It happened once yrs ago on a site called meet your messenger , i posted something simple like , i want it Nowwwwwwwwww....
Only went viral so i was known as Nowwwwwwwwwww but nowt changed , oh i did get to meet some fab people 👍😘",no,"Newcastle-under-Lyme, England","[-2.291933, 52.9769448, -2.20254, 53.059366]","['happened', 'yr', 'ago', 'site', 'called', 'meet', 'messenger', 'posted', 'something', 'simple', 'like', 'want', 'nowwwwwwwwww', 'went', 'viral', 'known', 'nowwwwwwwwwww', 'nowt', 'changed', 'oh', 'get', 'meet', 'fab', 'people']"
1.43E+18,2022-05-04 13:31:14+00:00,33de3e962f86664b,1.52E+18,en,2,0,1,0,Twitter for iPhone,   It couldn’t happen to a better person.. we’ll send it viral 😂🤣😂,no,"Kimberley, England","[-1.279568, 52.988587, -1.2321767, 53.012108]","['itsnotavaccine', 'happen', 'better', 'person', 'send', 'viral']"
1.45E+18,2022-05-04 13:17:04+00:00,791e00bcadc4615f,1.52E+18,en,2,0,0,0,Instagram,"Hardly seen but I’m always noticed 👀🤐
•
•
•
#music #rap #hiphop #artist #song #newmusic #rapper #viral #explorepage #glasgow #scotland #trap #instamusic #spotify #photo #concert #live #dance @ Glasgow, United Kingdom ",no,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['always', 'noticed', 'music', 'rap', 'hiphop', 'artist', 'song', 'newmusic', 'rapper', 'viral', 'explorepage', 'glasgow', 'scotland', 'trap', 'instamusic', 'spotify', 'photo', 'concert', 'live', 'dance', 'glasgow', 'united', 'kingdom', 'http', 'co', 'kanl', 'f', 'z']"
8.72E+17,2022-05-04 13:12:09+00:00,460c5314e8a33c64,1.52E+18,en,0,0,0,0,Twitter for iPhone,"Is it just me or  found an absolutely brilliant way to market themselves for free?

A. Get the first users to tag it in posts they want to save on Twitter.
B. Other users see it in replies and try it too.
= viral growth 🤯👏👏",no,"Wandsworth, London","[-0.259465, 51.417277, -0.127974, 51.486036]","['readwise', 'found', 'absolutely', 'brilliant', 'way', 'market', 'free', 'get', 'first', 'user', 'tag', 'post', 'want', 'save', 'twitter', 'b', 'user', 'see', 'reply', 'try', 'viral', 'growth']"
3503231057,2022-05-04 12:35:33+00:00,3d8aada45e3c5866,1.52E+18,en,5,0,0,0,Twitter for iPhone, During the Cadbury chocolate Salmonella outbreak I visited a newsagent. All the products subject to the withdrawal on his shelves. Claimed to know nothing about the FSA alert. Picked up one of the newspapers in his shop and showed him front page headline about all the cases!!! 🤦🏼‍♂️,yes,"Beverley, England","[-0.455574, 53.820512, -0.394477, 53.8620278]","['cadbury', 'chocolate', 'salmonella', 'outbreak', 'visited', 'newsagent', 'product', 'subject', 'withdrawal', 'shelf', 'claimed', 'know', 'nothing', 'fsa', 'alert', 'picked', 'one', 'newspaper', 'shop', 'showed', 'front', 'page', 'headline', 'case']"
1.28E+18,2022-05-04 11:52:28+00:00,431fe87ebf8a9e21,1.52E+18,en,6,0,1,0,Twitter for Android,"Folks, my mate Angela is in the wars with the 'Rona. She's not just a former work colleague but a dear friend, so please join me in sending her best wishes for a swift recovery from the virus. She likes cat videos.😻🤒😻 ",yes,"Brentwood, East","[0.252097, 51.597898, 0.364782, 51.6455708]","['mate', 'angela', 'war', 'rona', 'former', 'work', 'colleague', 'dear', 'friend', 'please', 'join', 'sending', 'best', 'wish', 'swift', 'recovery', 'virus', 'like', 'cat', 'video', 'http', 'co', 'pqrewxdhoy']"
255416412,2022-05-04 11:49:13+00:00,20b0f02327d1d446,1.52E+18,en,6,0,3,0,Twitter for Android,   On the contrary it's good that despite such high infection rates the number of deaths is very low,yes,"Glossop, England","[-1.987931, 53.429083, -1.925042, 53.4689878]","['jburnmurdoch', 'contrary', 'good', 'despite', 'high', 'infection', 'rate', 'number', 'death', 'low']"
16525112,2022-05-04 10:05:41+00:00,08be9e4ebe3d037d,1.52E+18,en,194,0,5,3,Twitter for Android,"  I have always been wary that ""babies"" rhymes with ""rabies"" though.",no,"Poplar, London","[-0.080028, 51.48432, 0.009989, 51.545341]","['always', 'wary', 'baby', 'rhyme', 'rabies', 'though']"
80123560,2022-05-04 08:14:36+00:00,06f9f5a068aa411f,1.52E+18,en,4,0,4,0,Twitter for iPhone,"Over an hours wait to be told there are no available appointments today, meanwhile my chest infection gets worse  this is not acceptable and action needs to be taken. ",yes,"Corby, England","[-0.741593, 52.457916, -0.626527, 52.514816]","['hour', 'wait', 'told', 'available', 'appointment', 'today', 'meanwhile', 'chest', 'infection', 'get', 'worse', 'votepursglove', 'acceptable', 'action', 'need', 'taken', 'http', 'co', 'oznw', 'l', 'q']"
594531682,2022-05-04 08:08:10+00:00,78e9729ff12a648e,1.52E+18,en,2,2,0,0,Twitter for iPhone,"🎉One the UK’s oldest Covid survivors celebrates her 100th birthday today in Portadown.

May May, a resident at Rosemount Care Home, fell ill with the virus in April 2020. 

Speaking to our reporter James Gould, May gave us her top tips for staying young at heart. ",no,"Northern Ireland, United Kingdom","[-8.19417899950185, 54.0227179827604, -5.43284099988887, 55.3116860009633]","['uk', 'oldest', 'covid', 'survivor', 'celebrates', 'th', 'birthday', 'today', 'portadown', 'may', 'may', 'resident', 'rosemount', 'care', 'home', 'fell', 'ill', 'virus', 'april', 'speaking', 'reporter', 'james', 'gould', 'may', 'gave', 'u', 'top', 'tip', 'staying', 'young', 'heart', 'http', 'co', 'k', 'bsboqpm']"
1.10E+18,2022-05-04 08:05:42+00:00,679370babc8c60d8,1.52E+18,en,0,0,0,0,Twitter for Android," Wonderful..watching the pple escape with pets showed how much strength they had,how much ❤ 4 their pets..I'm concerned about the UK rules, re entering, as only country rabies free,is UK gov going 2 make it night mare 4 them?? As re entering anyway not made easy..grr",no,"Roxton, England","[-0.3218371, 52.1729868, -0.3127407, 52.181438]","['watching', 'pple', 'escape', 'pet', 'showed', 'much', 'strength', 'much', 'pet', 'concerned', 'uk', 'rule', 'entering', 'country', 'rabies', 'free', 'uk', 'gov', 'going', 'make', 'night', 'mare', 'entering', 'anyway', 'made', 'easy', 'grr']"
7.63E+17,2022-05-04 08:02:57+00:00,771cc930c7344732,1.52E+18,en,0,0,0,0,Twitter for Android,"These degenerates have no place in a civilised 2 gender society in which we live!
Transformers are just viral scum! 

BBC News - Dave Chappelle: US comedian attacked on stage in Los Angeles
",no,"Chorley, England","[-2.659992, 53.6298227, -2.608159, 53.673185]","['place', 'civilised', 'gender', 'society', 'live', 'transformer', 'viral', 'scum', 'bbc', 'news', 'dave', 'chappelle', 'u', 'comedian', 'attacked', 'stage', 'los', 'angeles', 'http', 'co', 'lefuoq']"
141170614,2022-05-04 07:50:30+00:00,6863fd050de21120,1.52E+18,en,2,0,1,0,Twitter for iPhone,Thanks to  for the heads up 🖤; when the viral tweet came on my feed it was disregarded as soon as I saw it 🥳,no,"Leeds, England","[-1.706057, 53.7363694, -1.424923, 53.867543]","['batrachy', 'head', 'viral', 'tweet', 'came', 'feed', 'disregarded', 'soon', 'saw']"
1.22E+18,2022-05-04 07:35:13+00:00,43dacd36a372f0d8,1.52E+18,en,1,0,1,0,Twitter for Android,     That's more to do with the Gout and Yeast infection,no,"Dewsbury, England","[-1.744655, 53.657326, -1.584689, 53.7463127]","['denton', 'blondieofficial', 'clem', 'burke', 'glenmatlock', 'gout', 'yeast', 'infection']"
1.10E+18,2022-05-04 05:17:16+00:00,3eb2c704fe8a50cb,1.52E+18,en,0,0,0,0,Instagram,"Akulbelebe is banging 🔥🔥 HIT MY BIO FOR OFFICIAL VIDEO
#AKUMBELIBE #GODISKING #trending #video #viral #fyp #foryou #tiktokghanamusic #facebookreels #india #ghana @ London, United Kingdom ",no,"City of London, London","[-0.112442, 51.5068, -0.0733794, 51.522161]","['banging', 'hit', 'bio', 'official', 'video', 'akumbelibe', 'godisking', 'trending', 'video', 'viral', 'fyp', 'foryou', 'tiktokghanamusic', 'facebookreels', 'india', 'ghana', 'london', 'united', 'kingdom', 'http', 'co', 'n', 'fm', 'mpxr']"
